smiles,fold
Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCOCC3)cc2)cn1,train_fold1
O=S1(=O)CCCc2nc3cc(Cl)c(Cl)cc3nc21,train_fold1
COc1ccc(NC(=O)c2cccnc2C(=O)O)c(OC)c1,train_fold1
Cc1ccccc1C(CCOCCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C,train_fold1
COc1ccc(S(=O)(=O)NCC(O)c2sccc2C)cc1Cl,train_fold1
CNc1ccn([C@@H]2O[C@@](CO)(N=[N+]=[N-])[C@@H](O)[C@@H]2F)c(=O)n1,train_fold1
CCCCc1nc(Cl)c(CO)n1Cc1ccc(/C=N/O)cc1,train_fold1
N/N=C(\CCN1CCCC1)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,train_fold1
NC12CC3C4CC5(N)CC3C(C1)C(C5)C4C2,train_fold1
Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c(Cl)c1,train_fold1
O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2ccccc2)[C@H](O)C[C@@H]1O,train_fold1
O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,train_fold1
Cc1ccccc1OCC(O)CN1CCN(c2ccc(Cl)cc2)CC1,train_fold1
Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCCCC(=O)O)cc1,train_fold1
COP(=O)(OC)C(OC(=O)COc1ccc(Br)cc1)c1cccs1,train_fold1
Cc1nc2c(cc1-c1ccncc1)C(C)C(=O)N2,train_fold1
CC(Nc1ccccc1N)=C1C(=O)N(C)C(=O)N(C)C1=O,train_fold1
Cc1cnc(NCCCN(C)C)c2c3c4ccccc4ccc3n(C)c12,train_fold1
O=C1CCN(C(=O)C2(c3ccc(F)cc3)CCCCC2)CCN1,train_fold1
Oc1nc(-c2cccs2)nc2ccccc12,train_fold1
CC1CCN(C(=O)CSc2nnc(Cc3ccccc3)o2)CC1,train_fold1
N#Cc1ccc(O[C@H]2C[C@H](N)C[C@@H]2N)cc1,train_fold1
Cc1ccc(C(C)NCc2coc(-c3ccc(Cl)cc3Cl)n2)cc1,train_fold1
Cc1nc(-c2ccc(-c3ccoc3)cc2)sc1-c1ccnc(N)n1,train_fold1
O=[N+]([O-])c1ccc(/C=C/c2cc(Cl)nc3ccccc23)cc1,train_fold1
Nc1nc(Cl)nc2ccc(Br)cc12,train_fold1
CC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,train_fold1
O=C(Nc1ccccc1)c1cccc2c(Br)cccc12,train_fold1
CN(C)C(=O)CCS(=O)(=O)Cc1cc(Cl)c2c(c1)OCO2,train_fold1
NS(=O)(=O)Oc1ccc2c(c1)OCC=C2,train_fold1
CCNC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,train_fold1
COc1ccc(CCNC(=O)CN(Cc2ccc(Cl)cc2)S(C)(=O)=O)cc1OC,train_fold1
O=C(CCCl)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,train_fold1
CCCC(N=C(S)NCC1CCCO1)C12CC3CC(CC(C3)C1)C2,train_fold1
COC(=O)C1=C(c2ccc(C(C)=O)cc2)C[C@@H]2CC[C@H]1N2C(=O)N1CCC(C)CC1,train_fold1
CC(=O)c1cc(F)c(N2CCN(C(=O)C(C)(C)C)CC2)cc1C,train_fold1
CCNC(=O)c1cccc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)c1,train_fold1
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,train_fold1
Cc1nc2c(OCc3ccccc3)ccc(C)n2c1CC#N,train_fold1
CCN1CCN(CC)[C@@H](c2ccc(OC)cc2F)[C@H]1c1ccc(OC)cc1F,train_fold1
COc1ccccc1CC(=O)NNC(=O)Nc1ccccc1OC,train_fold1
CC(C)c1n/c(=N\c2ccc(Cl)cc2)sn1C,train_fold1
CCc1cc2ccccc2nc1SCCN(C)C,train_fold1
COCCCNC=C1C(=O)CC(c2ccccc2)CC1=O,train_fold1
Cc1ccc2c(Cc3cnc(N)nc3N)cc(C)c(N)c2n1,train_fold1
O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(OCC3COC3)ccc1-2,train_fold1
C=C(C)[C@@H]1C=C[C@@](C)(OO)CC1,train_fold1
CC(=O)Nc1ccc(NC(=O)C2Cc3ccccc3N2C(=O)c2ccccc2)cc1,train_fold1
CCCCOc1ccc2c(n1)CCNC2=O,train_fold1
CN(C)c1ccc(/C=C/C(=O)C2CCOC2=O)cc1,train_fold1
NC(=O)CCCn1c(C(=O)c2cc(Cl)c(N)c(Cl)c2)c2ccc([N+](=O)[O-])cc2[n+]1[O-],train_fold1
N=C(N)c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=N)N)cc2)cc1,train_fold1
C=C(C)c1nc2cc(OC)c(OC)cc2c(=O)o1,train_fold1
Clc1cc(-c2cn3cc(Cl)sc3n2)c(Cl)s1,train_fold1
CC(C)c1cc(Nc2cccc(O)c2)cc(C(C)C)c1O,train_fold1
CC(C)Oc1cccc(C(=O)C2CCCN(C(=O)c3ccnn3C)C2)c1,train_fold1
COc1cc(C)c(C(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc1O,train_fold1
CN(C)c1ccc(-c2cc3c(N)ncnc3nc2-c2ccncc2)cc1,train_fold1
O=C(O)c1nc(C2CCCCC2)nc(O)c1O,train_fold1
Cc1ccc(Cl)cc1-n1ncc2c(NCc3ccc(F)cc3)ncnc21,train_fold1
Fc1sc2c(c1F)C1CCC2C1,train_fold1
CCCCCc1cc(O)c2c(c1)OC1(C)CCC3C1C2C3(C)C,train_fold1
OCc1cc(-c2ccccc2)nn1CC(O)c1ccc(Cl)cc1,train_fold1
CCC(CC)N(Cc1ccccc1C(F)(F)F)C1CCNCC1,train_fold1
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccccc1,train_fold1
CC(=O)N1N=C(c2ccc(F)cc2)OC1c1ccc(Br)s1,train_fold1
CCN1CCn2nc(CCC(=O)N3CCCC3)cc2C1,train_fold1
COc1ccc(-c2cc(-c3cccnc3)c(C#N)c(N)n2)cc1,train_fold1
CC(=O)N/N=C1\CC2(CCNCC2)OC1C,train_fold1
Cc1nnc(NC(=O)NCc2ccc(F)cc2)s1,train_fold1
C/C=C/C=C/C(=O)c1c(C)c(O)c(O)c(C)c1O,train_fold1
COc1ccc(C(=Cc2cc(OC)c(OC)cc2[N+](=O)[O-])C(=O)O)cc1,train_fold1
CCOC(=O)COc1ccc(-c2ccc(O)c(CC3CCCCC3)c2)cc1,train_fold1
CNC(=O)Oc1cccc(-c2cn3cc(OC(=O)NC)ccc3n2)c1,train_fold1
Cc1cc2c(cc1C)N=C(c1ccc(-n3c(C)nc4cnccc43)cc1)CC(S)=N2,train_fold1
CC1(C)CCCCCC(C)(CCCCCCCCCCCO)C1=O,train_fold1
N#Cc1ccc(/C=N/NC(=O)Cn2cnc3scc(-c4ccccc4)c3c2=O)cc1,train_fold1
COc1cc(-n2ncnc2-c2ccccc2)cc(OC)c1OC,train_fold1
Cc1cccc(C)c1OCC(=O)Nc1cccn(C)c1=O,train_fold1
CCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3cccc(F)c3)cc21,train_fold1
C=CCOc1ccc(CNn2cnnc2S)cc1,train_fold1
O=C(Nc1cccc(Nc2cc3c(=O)[nH][nH]c(=O)c3cc2Cl)c1)c1cccc(I)c1,train_fold1
COc1cc(-c2nnc3n2CCCCC3)cc(OC)c1OC,train_fold1
COc1cccc(-c2csc(N/N=C(\C)c3cccc4ccccc34)n2)c1,train_fold1
CC(C)(C)CCCCCCCCCCCCNc1ccc(C(=O)O)cc1,train_fold1
CSc1ccc(-c2ccccc2CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cc1,train_fold1
C[C@H]1C[C@](O)(c2ccccc2)C[C@@H](CSC#N)O1,train_fold1
Oc1ccc2ccccc2c1/C=N/Cc1ccccc1,train_fold1
CCCCCCSC1=C(C#N)C(c2ccc(Cl)cc2)NC(=O)N1,train_fold1
CC(C)(C)c1ccc(Oc2ccc(C#N)c(C#N)c2)c(C(C)(C)C)c1,train_fold1
CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3Cl)cc2s1,train_fold1
Brc1ccc2c(Br)c(Br)[nH]c2c1Br,train_fold1
CCc1ccc(/C=C(C#N)/C=C2\SC(=S)N(c3ccc(C(=O)O)cc3)C2=O)cc1,train_fold1
CC1CCOC2(O1)C(=O)N(CN1CCN(c3cccc(Cl)c3)CC1)c1ccccc12,train_fold1
NC(=O)c1ccsc1NC(=O)Cc1cc(F)cc(F)c1,train_fold1
C=C(C)C(=O)c1ccc(OCc2nc(-c3ccc([N+](=O)[O-])cc3)no2)c(C)c1C,train_fold1
OCCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,train_fold1
NS(=O)(=O)c1ccc2[nH]c(Cc3ccc(Br)cc3)c(Cc3ccc(Br)cc3)c2c1,train_fold1
O=[N+]([O-])c1cc(S(=O)(=O)N2CCCC2)ccc1SCCO,train_fold1
COc1cc(-c2cc(-c3ccc(Cl)cc3)nc(N)n2)ccc1O,train_fold1
CC(=O)N1CCc2c(c3cc(Br)ccc3n2S(=O)(=O)c2ccc(C)cc2)C1,train_fold1
CC(C)(C)c1ccc(Cn2cc(CCCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)cc1,train_fold1
N#Cc1ccc(Nc2cc(Oc3c(Cl)cc(Cl)cc3Cl)nc3ncnn23)cc1,train_fold1
CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(Cl)cc1,train_fold1
O=C1NC(c2ccccc2)Cc2ccncc21,train_fold1
COc1c(I)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,train_fold1
CCN(CC)S(=O)(=O)c1cc(-c2nnc(-c3ccc(Br)cc3)o2)ccc1Cl,train_fold1
CCOC(=O)C1C(=O)NC(NC(C)=O)=NC1c1ccccc1[N+](=O)[O-],train_fold1
CS(=O)(=O)Cc1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,train_fold1
CCCc1nc(C)nc(N(C=O)Cc2ccc(Cl)cc2)n1,train_fold1
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,train_fold1
COc1cc(-c2cc(=O)c3ccc(OC)c(OC)c3o2)cc(O)c1OC,train_fold1
Cc1ccc(NC(=O)CN2C(=O)C(=O)N(C3CCCC3)C2=O)cc1Cl,train_fold1
CCNS(=O)(=O)c1ccc(C)c(C(=O)N(CCC#N)Cc2ccco2)c1,train_fold1
O=C(O)Cc1ccc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc1,train_fold1
COc1cc(NC(=O)C2CC2C)c(C(=O)O)cc1OC,train_fold1
Oc1ccc([C@@H]2N=CN[C@@H]2c2c(Cl)cc(O)cc2Cl)c(Cl)c1,train_fold1
c1ccc(-c2nn3c(Cn4cnc5ccccc54)nnc3s2)cc1,train_fold1
CC1(C)CC(NC(=O)c2cc3cc4c(cc3[nH]2)OCO4)CC(C)(C)N1,train_fold1
c1cc2c(Cc3c[nH]c4cc(C5=NCCN5)ccc34)c[nH]c2cc1C1=NCCN1,train_fold1
Oc1ccncc1-c1cnccc1O,train_fold1
Cc1cccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c1,train_fold1
COc1c(C)c(-c2ccccc2)c(O)c2ccoc12,train_fold1
Clc1cc2nc(Cc3ccccc3)c(NCCN3CCOCC3)nc2cc1Cl,train_fold1
C=CCc1cccc2cc(C(=O)O)c(=O)oc12,train_fold1
O=C(CN1Cc2ccccc2C1=O)Nc1cc(F)ccc1F,train_fold1
Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(C#N)c3)C2)C1,train_fold1
CC(OCc1ccc(Cl)cc1)C(NC(=O)CC(C)(C)C)C(=O)O,train_fold1
CCn1c(=O)n([C@@H]2CCN(CC3CCCCC34CCC4)C[C@H]2CO)c2ccccc21,train_fold1
O=S(=O)(c1ccccc1Cl)N1CCC(N2CCC(O)(c3ccc(Cl)cc3)CC2)CC1,train_fold1
c1nc2cc(Cc3ccc4[nH]cnc4c3)ccc2[nH]1,train_fold1
FC(F)(F)c1cc(/N=N/C2=C3CCCCN3CCC2)ccc1Br,train_fold1
C[C@]12CC[C@@H]3c4ccc(O)c(F)c4CC[C@H]3[C@@H]1CC[C@@]2(O)/C=C/I,train_fold1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,train_fold1
O=S(=O)(c1cc(Cl)ccc1Cl)n1cccn1,train_fold1
CN(C)c1ccc(N2C(=O)c3ccc(N(C)C)cc3C2=O)cc1,train_fold1
CCOc1ccccc1NC(=O)C1C2CCC(O2)C1C(=O)O,train_fold1
CCOC(=O)c1ccc(NC(=O)NC(C)C2CCCO2)cc1,train_fold1
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3cnccn3)cc2)c1C,train_fold1
Clc1cc(Nc2n[nH]c3cccnc23)cnc1N1CCOCC1,train_fold1
C=C[C@]1(C)CCC2=C(CC[C@@H]3[C@](C)(OC(=O)CC(=O)O)CCC[C@@]23C)C1,train_fold1
COc1cc(C(CC=C(C)C)SC(=O)CC=C(C)C)c(OC)c2c1C(=O)C=CC2=O,train_fold1
COc1ccc(NC(=O)CCC2CCCC2)cc1OC,train_fold1
COCc1ncc(Cc2ccc3cccc(N)c3n2)c2cc(OC)c(OC)cc12,train_fold1
O=S(=O)(O)c1cc(O)c(/N=N/c2c(O)cc(O)c3ccccc23)c2ccccc12,train_fold1
CN(CCc1c[nH]c2ccccc12)C(=O)c1cccc(Cl)c1,train_fold1
COCCCn1c(=N)c(C(N)=S)cc2c(=O)n3cccc(C)c3nc21,train_fold1
Cc1nc(NC(=S)Nc2ccc(Cl)cc2)c(C)c(C)c1O,train_fold1
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1cccnc1,train_fold1
C[C@H](Nc1ncc(F)c(N2C(=O)OC(C)(C)C2(C)C)n1)C1CC1,train_fold1
NCCCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,train_fold1
O=C(CCn1sc2ccccc2c1=O)NNC(=O)C12CC3CC(CC(C3)C1)C2,train_fold1
CC(Oc1ccccc1F)C(=O)Nc1ccc2ccccc2c1,train_fold1
O=C(CC1CCNCC1)N1CCc2c([nH]c3ccc(Cl)cc23)C1c1cccc(O)c1,train_fold1
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(Cl)cc3)ccc2o1,train_fold1
CCCCCCCC/C=C\CCCCCCC(=O)c1nc2ncccc2o1,train_fold1
CCCCCCCC(O)(c1cccc(Cl)c1)c1cccc(OC)c1,train_fold1
COc1ccccc1N=C(S)N1CCCC1,train_fold1
C[C@H](c1nc(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,train_fold1
COCc1nn(CC2CC2)c2c1CN(Cc1ccco1)CC2,train_fold1
Fc1ccc(-c2csc(NN=C3CCCC3)n2)c(F)c1,train_fold1
CCN(CC)CCOc1ccc(Cc2c(O)ccc3ccccc23)cc1,train_fold1
CN(C)CCOc1cc(NC(=O)Nc2ccc(Cl)cc2C(F)(F)F)ccc1I,train_fold1
NCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(C(=O)NCCN)cc1C2=O,train_fold1
CN1C(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)C(=O)C12CCCCC2,train_fold1
O=C(Nc1ccnn1C1CCN(Cc2cc(Cl)ccc2O)CC1)c1cccnc1,train_fold1
CCOc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1,train_fold1
CCCCN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1c1ccc(OC)c(O)c1,train_fold1
CC1(C)COP(=O)(C(CCC(=O)c2cccc(F)c2)P2(=O)OCC(C)(C)CO2)OC1,train_fold1
COC(=O)[C@H](CSC)Nc1nc(C2CCCC2)nc2c1cnn2C,train_fold1
CCCCNc1ncc([N+](=O)[O-])c(Nc2ccccc2C(N)=O)n1,train_fold1
COCCc1noc(CN2CCCC2c2c(C)nn(C)c2C)n1,train_fold1
O=C(CCCCCCCCCNC(=O)CBr)CC(=O)N[C@H]1CCOC1=O,train_fold1
COC1[N+]([O-])=C(/C=C/c2cccc3c2oc2ccccc23)CC1(C)C,train_fold1
O=C(O)c1cccc(-n2cccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,train_fold1
CCn1/c(=N/C(=O)CN2C(=O)CCC2=O)sc2c(OC)ccc(OC)c21,train_fold1
COc1cccc(CCC(=O)NC[C@@H]2N[C@H](CO)[C@H](O)[C@@H]2O)c1,train_fold1
Cc1cc(C)c2sc(N(CCCN(C)C)C(=O)COc3ccc(Cl)cc3)nc2c1,train_fold1
C[C@@H]1CN(c2ccc(C(F)(F)F)c3ccoc23)CCN1,train_fold1
Cc1cc(N)nc(C)c1CNC(=O)c1cc(C)n(Cc2ccccc2)c1C,train_fold1
O=C(CC1CC1)Nc1nnc(CCCCc2nnc(NC(=O)CC3CC3)s2)s1,train_fold1
CC1(C)Oc2nc([N+](=O)[O-])cn2CC1OCc1ccc(OCc2ccccc2)cc1,train_fold1
Cc1cc(C)c(C(=O)N2CCC3(CCCNC3)C2)cc1C,train_fold1
CN(C(=O)COc1ncnc2sccc12)C1CCCCC1,train_fold1
CN(/C(=N\O)c1ccnc(Oc2cc(Cl)ccc2Cl)c1)C1CCCCC1,train_fold1
COCCn1c(C2CCCCC2)nc2sc3ccccc3c(=O)c2c1=O,train_fold1
COc1ccc(/C=C/C(=O)c2c(O)cc(OC)c(OC)c2OC)c(OC)c1,train_fold1
COc1ccc(-n2ccsc2=S)cc1,train_fold1
C[C@H]1C[C@@]23CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]2CC[C@@H]1C3,train_fold1
CCCc1ncc2c(n1)-c1cc(F)ccc1-n1cnc(C(=O)OCC)c1C2,train_fold1
COc1ccc(S(=O)(=O)N2C(=O)CN(c3ccc(C)c(C)c3)C2=O)cc1OC,train_fold1
NCCCC(Cc1cn(C2C3CC4CC(C3)CC2C4)cn1)C(=O)O,train_fold1
CCc1cccc2c(O)c(-c3occ(C)c3C(=O)O)ccc12,train_fold1
CC1CC(C)CN(Cc2ccc(-c3ccc(CN4CC(C)CC(C)C4)cc3)cc2)C1,train_fold1
CCCCCC(=O)O[C@@H]1C=C2COC(=O)C2(O)[C@@]2(C)CCCC(C)(C)[C@H]12,train_fold1
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)cc1,train_fold1
C[C@@H]1Cc2c([nH]c3ccc(O)cc23)[C@@H](c2ccc(Cl)cc2)N1CCO,train_fold1
O=C1c2cc(-c3ccc(Cl)c(F)c3)c(F)cc2OCCN1Cc1ncccc1F,train_fold1
Cn1c(C(=O)NC(C)(C)C)nc(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1,train_fold1
CC(CO)/N=C(\N)c1c(O)nsc1Nc1ccc(Oc2cc(Cl)ccc2Cl)cc1,train_fold1
C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@@H]1n1cc(I)c2c(N)nc(N)nc21,train_fold1
CCN(CC)C(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)CCC[C@]4(C)[C@H]3CC[C@]12C,train_fold1
Clc1cc2[nH]cc(-c3c[nH]cc3-c3c[nH]c4cc(Cl)c(Cl)cc34)c2cc1Cl,train_fold1
COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cn1,train_fold1
COc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc[nH]3)C2)cc1,train_fold1
Cc1onc(-c2ccccc2)c1C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,train_fold1
Cc1ccc(/C=N/n2c(S)nnc2COc2ccccc2)cc1,train_fold1
Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccc(F)cc4)ccc23)ccn1,train_fold1
NC(=O)c1ccc(C(=O)N/N=C/c2cccc(Oc3ccccc3)c2)cc1,train_fold1
O=C(CN1CCOCC1)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,train_fold1
O=C(O)C(=O)N[C@@H](CSSc1nc2ccccc2[nH]1)C(=O)O,train_fold1
COc1ccccc1Nc1ncnc2scc(-c3ccc(F)cc3)c12,train_fold1
O=C1N=C2C(=C1NCc1ccccc1)c1ccc(N3CCSCC3)c3cccc2c13,train_fold1
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,train_fold1
COc1ccc(OC)c(C2NC(=O)c3ccccc3N2)c1,train_fold1
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,train_fold1
CC(C)c1cc(CN2C(C)COCC2C)cc(C(C)C)c1O,train_fold1
CC(C)=CCCC1=CCC(CNCCCN(C)C)C(C)C1,train_fold1
CCOC(=O)c1cc(Cl)ccc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,train_fold1
CCCN1CCC[C@@H]2c3cc4c(cc3CC[C@H]21)CCO4,train_fold1
CCCN(CCc1ccc(C(F)(F)F)cc1)C1Cc2cc(OC)c(OC)cc2C1,train_fold1
CCCCn1cnc(C(=O)N(C#N)Cc2ccccc2)c1C,train_fold1
C=C1C(=O)O[C@H]2c3c(C)c(OC(=O)/C=C/c4cccs4)cc(C)c3CC[C@@H]12,train_fold1
CC(=O)CSc1nc2cc3c(cc2cc1C#N)OCCO3,train_fold1
CCC12CN3CC(CC)(CN(C1)C3c1cccc(OC)c1O)C2=O,train_fold1
O=C(O)CC(O)(CSCCCCCS(=O)(=O)c1ccc(Cl)cc1Cl)C(=O)O,train_fold1
CSC(=S)NCc1csc2ccccc12,train_fold1
C/C=C(\C)C(=O)NCCN1C2=NC[C@H](C(C)C)N2C[C@@H]1Cc1ccc(OC)cc1,train_fold1
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccccc1/C=C\c1ccccc1,train_fold1
Cc1cc(NC(=O)c2nn(C3CCS(=O)(=O)C3)c3c2CCCC3)no1,train_fold1
Cc1cc2cc(CCNC(=O)CCCc3ccccc3)c(O)nc2cc1C,train_fold1
COc1ccc2c(c1)CCC(C(=O)c1ccc(OC)c3c1OCO3)C2,train_fold1
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(Br)cc1)N1C[C@H](O)C[C@@H]21,train_fold1
COc1ccc2ccccc2c1-c1csc(N)n1,train_fold1
CCCCCC[C@H]1C[C@H]1CCCCCCCc1cc(O)c(Cl)c(O)c1,train_fold1
CC(=O)CC1CCC2=C(O1)C(=O)c1ccccc1C2=O,train_fold1
COc1ccc2nc(C)c3cc(C)oc3c2c1,train_fold1
O=c1ccn(-c2cc(-c3ccncc3)ccn2)cc1O,train_fold1
O=C(CC(=O)Nc1ccccc1[N+](=O)[O-])Nc1ccccc1[N+](=O)[O-],train_fold1
COc1ccc(-c2nc3c(NCCCNC(=O)C(C)C)c(Br)cnc3[nH]2)cc1,train_fold1
COc1cccc(C#Cc2ccc(C)cn2)c1,train_fold1
[C-]#[N+][C@]1(C)CC[C@H](/C(C)=C\C=C\C(C)C)CC1,train_fold1
O=C(O)CCC(=O)Nc1ccc(Oc2ncnc3cc(Cl)ccc23)nc1,train_fold1
COc1ccc2c(c1)OCC1c3cc(O)c(OCC4CCCCC4)cc3OC21,train_fold1
N=C(N)NN=Cc1c2ccc(Cl)cc2c(Cl)c2ccc(Cl)cc12,train_fold1
CCCCNCc1cc(OC)c(OCC(N)=O)cc1Br,train_fold1
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)CCCC4)O1,train_fold1
COc1cccc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2[N+](=O)[O-])c1,train_fold1
O=C1CCC(c2ccccc2O)=NN1,train_fold1
N[C@]1(C(=O)O)[C@H]2[C@@H](C[C@H]1OCc1ccc(F)c(F)c1)[C@]2(F)C(=O)O,train_fold1
O=C(COC(=O)C1CC2C=CC1C2)Nc1ccccc1,train_fold1
NS(=O)(=O)c1ccc(-n2nc(-c3ccccc3)cc2-c2cc(O)ccc2O)cc1,train_fold1
CCCCCNc1nc(N(C)CCCC)c2ncn(CC(=O)O)c2n1,train_fold1
Cc1occc1C(=O)NNC(=O)c1ccccc1Br,train_fold1
Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)N(C)CCO,train_fold1
Nc1ccc(-c2cc(=O)c3cc(N)c(O)c(N)c3o2)cc1,train_fold1
Nc1nc(SCCCCC(O)O)c2nc[nH]c2n1,train_fold1
O=C(NCCc1ccccc1-c1cccnc1)c1ccc(OCCC(F)(F)F)nc1,train_fold1
CCCNC(=O)c1ccc(OC2CCN(CC3CCCCC3)CC2)c(Cl)c1,train_fold1
Cc1cccc(C)c1N=Nc1c(C)cc(O)cc1C,train_fold1
O=C(Nc1ccc(/N=C2\NCCN2O)cc1)c1ccc(/N=C2/NCCN2O)cc1,train_fold1
CC(C)=CC1Oc2cc(O)c(O)cc2-c2oc3cc(O)cc(O)c3c(=O)c21,train_fold1
COCCN1CC(C(=O)N(CCN(C)C)Cc2ccc(C)s2)CC1=O,train_fold1
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(CN2CCOCC2)on1,train_fold1
C/C(=C\C=C\C[C@H](C)C(Cl)(Cl)Cl)C(=O)N[C@H](c1nccs1)C(C)C,train_fold1
COc1cc(-c2cc(-c3ccc(F)cc3)nc(N)c2C#N)ccc1O,train_fold1
CC(C)(CNC(=O)C(C)(C)C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,train_fold1
COc1ccc(C2C=CNC=C2)cc1,train_fold1
COc1ccc(-c2cccc(NS(=O)(=O)c3cc(C)c(OC)c(C)c3C)c2)nn1,train_fold1
Cc1cc2cc3cc(C)c(NC(=O)CC(N)C(=O)O)cc3nc2cc1N,train_fold1
Cn1c(SCC(=O)NC2CC2)nnc1-c1ccccc1Cl,train_fold1
O=C(CCC1CCCCC1)NC1CCCCC1,train_fold1
ClC/C=C/COC1CCCCO1,train_fold1
N#Cc1nc(C#N)c(N)[nH]1,train_fold1
CN(C)C(=O)C1(C)CN(Cc2cn(C)c3ccc(F)cc23)CCO1,train_fold1
Brc1ccc(CCCn2ccnc2)cc1,train_fold1
CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,train_fold1
CN(C)c1nc(N)nc2c1ncn2CCN=[N+]=[N-],train_fold1
CC(C)=CCc1cc2c(c(C=O)c1O)CCC(/C=C/C(C)O)O2,train_fold1
COc1cc(OC)c2c(c1)C(=O)C(O)=C(C)C2=O,train_fold1
COc1cc(C)c(CNc2cc(C)cc(C)c2)cc1C,train_fold1
COC(=O)c1ccc(/C=C2\N=C(SC)SC2=O)cc1,train_fold1
C=C(c1ccc(-c2ccccc2)cc1)C1CCOC2(CCC(O)CC2)OO1,train_fold1
CN(C)CC(O)COc1ccc(CCOC2CC2)cc1,train_fold1
Oc1c(Cl)cc(Cl)cc1-c1ccn[nH]1,train_fold1
CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1cccs1,train_fold1
